ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,g,bp,rp,bp_rp,bp_g,g_rp
345.66940120897107,0.10567985,59.43136557602678,0.105626084,0.5543307954836177,0.12762283,3.8684535,-3.5893271618216573,0.12472504,-1.442796644347407,0.13691851,18.550095,19.484734,17.60832,1.8764133,0.934639,0.94177437
345.66206268911674,0.12474806,59.43502260722679,0.1203504,0.5356562297638633,0.15025374,6.454824,-5.779749826454637,0.14400007,-2.8738900724957555,0.15753877,18.778673,19.5431,17.915054,1.628046,0.7644272,0.86361885
345.6708930663415,0.116402306,59.43604019043301,0.10947898,0.4648887523000222,0.13867925,3.1941159,-2.3977271216883125,0.13222194,-2.1102798276784807,0.14527898,18.608652,19.234156,17.839457,1.3946991,0.62550354,0.76919556
345.65740471227525,1.4920552,59.42315082974409,1.1749983,1.2112093224625398,1.4401734,2.5877395,-2.29274456651873,1.6602448,-1.1998825073562795,1.948695,20.893763,21.161497,20.060566,1.1009312,0.26773453,0.83319664
345.6725869086953,53.98594,59.43308923556501,31.123037,,,,,,,,20.973413,21.683895,20.28627,1.397625,0.71048164,0.6871433
345.64882719777546,0.28763616,59.423809811656746,0.2755974,-0.0458434065275351,0.34775755,2.7579088,-2.6684889727601964,0.32850856,-0.6965825104871359,0.36591545,19.946594,21.19903,18.88857,2.3104591,1.2524357,1.0580235
345.66908436210525,2.2920141,59.42980397738905,1.7481219,,,,,,,,21.020058,,,,,
345.66840276534947,0.24259381,59.428979650840354,0.22799358,0.320878359334735,0.28357485,1.6943312,-1.6896305408569323,0.2689552,0.12612142182718972,0.2961334,19.703207,20.919651,18.685726,2.2339249,1.216444,1.0174809
345.65717366747367,0.40412727,59.42961820973787,0.4067883,0.1910932514510471,0.48664817,2.6208441,-0.803537580513344,0.45267028,-2.494624424168643,0.5609669,20.287046,21.276268,19.351635,1.924633,0.9892216,0.93541145
345.6612437683428,0.69881976,59.43694955022523,0.66545385,0.07590754176661556,0.8393945,4.176142,-4.028160581725558,0.96334535,-1.1018557942695957,0.9963485,20.583689,20.70186,19.437925,1.2639351,0.11817169,1.1457634
345.6606530120582,1.036029,59.42663797894107,0.73584116,0.9202959098744259,1.0573771,5.432052,-4.120453829595238,1.3456762,-3.5396398967847422,1.1672024,20.688633,21.293291,19.652876,1.6404152,0.6046581,1.0357571
345.66426017671995,1.1127356,59.42500552812009,0.7491525,1.9473420140454654,1.2398388,0.62859595,-0.6196305759516954,1.9155916,-0.10578666944749947,1.4166871,20.731775,21.765228,19.494259,2.2709694,1.033453,1.2375164
345.6710600828001,0.8779483,59.42903536007631,0.7526807,0.5908957792263594,0.88743496,1.348154,-1.2175265857706479,0.9719834,0.5789196929106679,0.91157615,20.743923,21.938301,19.7614,2.1769009,1.1943779,0.98252296
345.6518254493525,3.5001245,59.42891816375465,2.6477659,,,,,,,,20.940084,,,,,
345.6659688219524,0.78538734,59.42887133868389,0.5949416,0.5437920329030076,0.80853343,4.477347,-4.463940570080909,0.92768335,-0.34622320333547607,0.8839062,20.66086,21.435253,19.646246,1.7890072,0.7743931,1.0146141
345.66392265894126,0.07306629,59.42768944085836,0.07029869,0.587864117316444,0.08574101,6.7244325,0.06500797307270445,0.083836436,-6.7241184384719075,0.08974009,17.858261,18.658503,16.962044,1.6964588,0.8002415,0.89621735
345.6628329389958,0.05364263,59.42620482704884,0.054266725,0.3294146940872819,0.06498067,4.594259,-4.096912807583055,0.063099295,-2.0790671613608596,0.06899159,17.399553,18.112516,16.566574,1.5459423,0.7129631,0.8329792
345.6526093343358,0.43952465,59.42861108621302,0.44739664,-1.8701888439892107,0.53457075,6.5877852,-6.20422652598395,0.50322664,-2.2150589611941,0.5586554,18.440073,19.085321,17.07032,2.0150013,0.6452484,1.3697529
345.6784645604381,0.119873986,59.43398585562781,0.115626745,0.20158668314813408,0.14115736,2.2025878,-2.114358724537058,0.14129074,-0.6171551251131434,0.15311207,18.6712,19.663673,17.716505,1.9471684,0.9924736,0.95469475
345.6755297592469,0.1619606,59.43477943122516,0.15484847,-0.04448207128666098,0.19611478,4.166374,-3.8826226735872087,0.18475707,-1.5112622921993712,0.19998182,19.117777,20.01344,18.154234,1.8592052,0.8956623,0.96354294
345.69742503131334,0.12494436,59.44093644232907,0.12568852,0.4452533706570337,0.15098712,3.2397044,-3.1520527324036736,0.1475378,-0.7484969394542145,0.16089188,18.75507,19.610188,17.791584,1.8186035,0.8551178,0.9634857
345.6790844934247,0.1604621,59.442796605285146,0.16641027,0.08263974655916852,0.19726297,3.9386218,-3.440576038877709,0.18384719,-1.9170754880900795,0.21119152,19.186522,20.067213,18.1322,1.9350128,0.8806915,1.0543213
345.7013296980746,0.036704004,59.44351744019987,0.037981853,1.1046613688581164,0.044911843,1.6842798,-1.1824809035086044,0.043354385,-1.1993904685850274,0.047330584,15.908782,16.471352,15.164888,1.3064632,0.5625696,0.7438936
345.6959374130635,0.106599584,59.451283893674386,0.10564293,0.5373826743106435,0.12736444,1.539721,-1.5284731567692529,0.12502286,0.18577076274504692,0.13631341,18.460304,19.247036,17.622429,1.6246071,0.7867317,0.83787537
345.6720775767009,0.28993618,59.43611361455519,0.27016675,-0.25904751545756655,0.35523266,2.5283513,-1.6218001106930349,0.32186496,-1.9396711823975135,0.35767224,19.857555,20.93521,18.860962,2.0742474,1.0776539,0.9965935
345.6746946642448,0.49885145,59.433586613900545,0.44226876,-0.10359523350728428,0.5868685,2.5291438,-2.0870251027662428,0.5615401,-1.428598763945299,0.60210323,20.453934,21.211857,19.334044,1.8778133,0.7579231,1.1198902
345.6753801947117,1.4066031,59.43306404926111,1.4585481,-0.48025049934890074,1.9104573,5.66719,-5.036623639981612,1.2146443,-2.5979738081418553,2.1814415,20.885397,21.960157,20.0605,1.8996582,1.0747604,0.82489777
345.6984083711153,0.04935564,59.44311795593008,0.05010559,0.3667871476850289,0.058867503,2.2566545,-1.3721272326293728,0.056642745,-1.7915793481427316,0.063325524,17.139105,17.779827,16.293503,1.4863243,0.6407223,0.84560204
345.7014579835602,1.0837218,59.44222576339202,0.9524843,-1.2242369560748327,1.3077506,3.1420417,-3.1293526679739667,1.1570988,-0.2820962503931429,1.5123559,20.855824,21.71403,19.79093,1.9230995,0.8582058,1.0648937
345.6743388346577,0.22450984,59.441015234554676,0.21280022,0.038242259593015276,0.27089566,4.43983,-3.5295157809807867,0.2644024,-2.6934375064591105,0.2891471,19.62167,20.530685,18.69915,1.8315353,0.90901566,0.9225197
345.69262630321475,0.32968518,59.43899898230251,0.31121582,-0.3145304289567189,0.38522545,4.999957,-3.710916851824057,0.36520582,-3.350920307421129,0.4076726,20.02136,20.725557,19.020485,1.7050724,0.70419693,1.0008755
345.67128097771604,2.6325521,59.4376001481202,1.8337548,,,,,,,,21.030872,21.633352,20.376205,1.2571468,0.60247993,0.6546669
345.69212743218054,0.39130303,59.44852284887757,0.39850637,0.3315768818352303,0.48695222,2.4289303,2.42627867110695,0.4486113,-0.1134667542252382,0.56949735,20.382637,21.032501,19.373758,1.6587429,0.6498642,1.0088787
345.67986715970517,0.36028287,59.442500119139105,0.34866846,1.131877990976954,0.43597868,14.524281,14.524054935957249,0.42414087,0.08099787082356247,0.45325714,20.11495,,,,,
345.67668968974647,0.057850547,59.441790308603466,0.05778941,0.14379005561252944,0.07016608,2.963327,-2.306783244121334,0.06843997,-1.8601228438064425,0.073297456,17.275188,17.89465,16.455639,1.4390106,0.61946106,0.81954956
345.6992772964688,0.0616091,59.44769653660767,0.06657338,0.37741839668194627,0.07477347,2.0427763,0.29557277517526637,0.07298332,-2.02127970811138,0.08904297,17.577848,18.140394,16.873592,1.2668018,0.5625458,0.70425606
345.69912584981097,0.04342284,59.44253104999018,0.04514117,0.24560306618393019,0.051032677,3.736488,-2.8871229530785056,0.051695786,-2.3718903317455684,0.057330407,16.909807,17.52118,16.042542,1.4786377,0.611372,0.8672657
345.6414128753477,0.09481469,59.43600500995312,0.09384645,-0.0394515747236273,0.11395805,1.965834,-1.6820910862374043,0.11398111,1.0173853266524333,0.124663934,18.34097,19.590252,17.155888,2.4343643,1.2492828,1.1850815
345.64499688363793,0.66933256,59.44038529284886,0.6795142,-0.45300056527200094,0.84165514,1.3807107,-0.8177931023126082,0.7954046,1.112464203773219,0.8335966,18.833439,19.411627,17.662596,1.7490311,0.57818794,1.1708431
345.6516323329107,0.04780431,59.44291115428779,0.046220485,0.5557718800497511,0.057471942,2.9239373,2.7805065240089553,0.057618663,-0.9045405293473353,0.06152502,17.162186,17.807697,16.377512,1.4301853,0.6455116,0.7846737
345.66724386289525,0.06694661,59.44314815204396,0.06528172,0.6940781616184161,0.08032154,8.247102,-5.951891259557302,0.07857613,-5.708737680664697,0.08444252,17.779942,18.568806,16.919777,1.6490288,0.78886414,0.86016464
345.6541571328746,0.4913523,59.44497758742714,0.488319,-0.11850665124823534,0.59522265,9.562491,8.47857968298289,0.59339464,-4.4220953135263095,0.62564826,18.912252,19.736647,17.678911,2.0577354,0.8243942,1.2333412
345.66077965859154,0.020391818,59.44642854940693,0.020735508,0.6386002329892088,0.024513468,2.848111,-1.4021986363465118,0.024338577,2.4790268615114295,0.026151448,15.463373,15.930056,14.818689,1.1113663,0.46668243,0.64468384
345.65246371057185,0.88998234,59.44752101472549,0.8517161,0.02412183712995365,1.0571407,6.927408,-6.785918416669211,1.2268047,-1.3929448797977209,1.3941314,20.71116,21.743795,19.67643,2.0673656,1.0326347,1.0347309
345.6659257569943,0.16880198,59.44434245402082,0.15733503,0.5722924367388629,0.19843291,1.5919787,-1.405771801536694,0.19519402,-0.747128985669742,0.20645347,19.191858,20.125042,18.261902,1.8631401,0.93318367,0.92995644
345.65562776381626,0.10142715,59.44536361847881,0.09545442,0.6228102027171528,0.11877725,4.211832,-3.1825724254883854,0.1249824,-2.7587606532750035,0.12594247,18.345442,19.175692,17.456327,1.7193642,0.8302498,0.8891144
345.6644368718605,0.2782185,59.44165267402654,0.26457083,0.04254088392851258,0.34520146,3.6541967,-3.4150428359969998,0.3283055,-1.30024462480436,0.3465231,19.890924,20.650646,18.94955,1.7010956,0.75972176,0.9413738
345.64085337925496,1.0832186,59.44221826922339,0.86123025,0.4544924679112236,1.1890193,4.3257723,-2.145278631780931,1.3554182,-3.756339244688321,1.5999304,20.72983,21.38952,19.598005,1.7915154,0.65969086,1.1318245
345.64063091768804,0.41864058,59.431008214012785,0.39067948,1.5974711033551596,0.48786628,4.6412606,-2.780253640715897,0.4525983,-3.716381261963572,0.51021487,20.330807,21.174671,19.213928,1.960743,0.84386444,1.1168785
345.6430484609201,1.0168127,59.4364562448054,0.9416687,-1.0575274229404221,1.3147486,3.8358839,-3.3622479023365854,1.2628919,-1.846427167959846,1.628301,20.85497,21.518856,19.802618,1.716238,0.6638851,1.0523529
345.65234293075326,0.5109029,59.44243242641361,0.47660437,0.9518606324385438,0.62442964,1.2145499,-0.2437264228151832,0.6402517,1.1898440706204845,0.69915247,20.370983,20.767979,19.027847,1.7401314,0.39699554,1.3431358
345.65046680543463,0.43309346,59.43643676028126,0.43277544,-1.0394985701182893,0.5451274,2.671943,-2.341046380281747,0.530586,-1.2879368028557112,0.5864672,20.381428,20.85481,19.466904,1.387907,0.47338295,0.9145241
345.64952040803917,1.8379353,59.440738318026554,2.207834,,,,,,,,20.977001,20.753424,19.719948,1.0334759,-0.2235775,1.2570534
345.6461508387894,0.0559295,59.442504734671516,0.055925645,0.3805570551433431,0.06806959,7.145252,-6.0667968013059035,0.06536522,-3.774732378945031,0.07184932,17.404291,17.941845,16.703247,1.2385979,0.5375538,0.7010441
345.63864832051144,0.011448493,59.437492930846325,0.011493371,0.3144880701837744,0.0137834605,3.6400785,-3.1318690217716747,0.013848847,-1.8551462247528006,0.014247032,13.008203,14.624225,11.793963,2.8302612,1.6160221,1.2142391
345.65339370781663,0.011708927,59.43994371692547,0.012202027,0.33291080786287264,0.014180787,2.6510448,-2.3900066808556684,0.014133675,-1.1471295782570208,0.015410236,13.966309,14.171246,13.615918,0.5553274,0.20493698,0.35039043
345.66271223893574,0.012938032,59.439500169141645,0.013231083,0.3165034215561766,0.015516778,2.6077538,-1.8907569621557585,0.015960766,-1.7959449742901952,0.017460022,14.3993225,14.868427,13.727027,1.1414003,0.46910477,0.6722956
345.67169356237474,0.14547876,59.44378045296251,0.13903646,0.31112605583902253,0.17675371,4.2926292,-3.3503284686301975,0.16647945,-2.683647526855505,0.18008572,19.011543,19.695004,18.0646,1.6304035,0.68346024,0.9469433
345.6796478858976,0.09530097,59.44573851331434,0.092784226,0.12801375333634052,0.11361762,3.8052177,-3.6463161470892937,0.11459792,-1.0881458102501438,0.12211135,18.344946,19.198458,17.43423,1.7642269,0.8535118,0.9107151
345.6716041842411,0.06869302,59.44894058198018,0.06773389,0.32708015765680415,0.08282599,3.128195,-2.78258350452281,0.078357436,-1.429277267349015,0.084387966,17.565662,18.084497,16.863564,1.2209339,0.51883507,0.70209885
345.67013138861796,0.12023231,59.45267350664666,0.11749073,0.4271276876100668,0.14474824,3.8676403,-2.9986793205577222,0.14200082,-2.4426550470643185,0.1513669,18.692482,19.3968,17.906565,1.4902344,0.7043171,0.7859173
345.6907715180644,0.13757037,59.455863953668285,0.13458362,0.34972518527055657,0.16506125,1.9904648,-1.4034256792556605,0.16102484,-1.4115049910220636,0.17564817,18.921148,19.956367,17.91534,2.041027,1.0352192,1.0058079
345.6792338433376,0.19130847,59.45644489997168,0.18412258,0.5218629126833816,0.22999653,1.6998358,0.15850802401041467,0.22516838,-1.6924292341381264,0.23987764,19.378778,20.322834,18.417385,1.9054489,0.94405556,0.96139336
345.68683873704435,0.07916526,59.457424709376184,0.075660326,0.2672389451353633,0.09347425,2.9024549,-2.2684085181714684,0.09368199,-1.8106813533616393,0.09861033,18.038776,18.84162,17.123096,1.718523,0.8028431,0.91567993
345.6828760334053,0.061493255,59.4592335083149,0.060664643,0.17765454758275787,0.0739134,3.9211688,-3.237446420054485,0.071926996,-2.212352849158675,0.07732988,17.616465,18.314165,16.79854,1.515625,0.6977005,0.8179245
345.684934962298,0.19681558,59.460650386801234,0.19028735,0.1882754294098248,0.24066159,2.9788206,-2.5317943280425492,0.22770442,-1.5695186448270901,0.24741487,19.436035,20.457058,18.491,1.9660587,1.0210228,0.94503593
345.6812730391651,1.2173532,59.4473867521193,1.4248224,-1.6805091950923183,1.5735431,4.2346144,-3.838821337445418,1.6337143,-1.787571008644329,1.6962949,20.854527,21.60343,20.045933,1.557497,0.7489033,0.80859375
345.6883312361147,0.4205983,59.45773858146559,0.40913546,0.7442863993213567,0.5238098,2.3398213,-1.5417133371494345,0.4897533,-1.76008050776124,0.5560496,20.364038,21.151587,19.250233,1.9013538,0.78754807,1.1138058
345.6954787669176,0.66955984,59.452813968980564,0.5939484,0.7357366789098753,0.78580433,2.3746204,-1.8782403438806878,0.7801585,-1.4529402754301515,0.8784061,20.67875,21.526285,19.679047,1.8472385,0.8475361,0.99970245
345.67515226764345,0.22631115,59.45030922548356,0.22132012,-0.27806520266052526,0.27841693,4.9714155,-4.2983463735883625,0.26666933,-2.4978374665379377,0.28881043,19.600739,20.330297,18.519985,1.8103123,0.72955894,1.0807533
345.68826527161207,0.19349131,59.44961817160634,0.19307163,-0.38505711645882834,0.24309626,1.4027834,-0.8552873886491418,0.22227167,-1.1118834594458604,0.24503961,19.446648,20.174644,18.50721,1.6674347,0.7279968,0.93943787
345.687609416771,2.3954103,59.45662705752451,2.2072132,,,,,,,,21.007658,23.061546,19.813187,3.2483597,2.0538883,1.1944714
345.67793285228015,0.08179567,59.451946425910364,0.076540984,0.581744249691639,0.095474645,0.34862918,-0.279939359434966,0.09518876,0.20778899469477422,0.10039956,18.04262,18.682787,17.219217,1.4635696,0.64016724,0.8234024
345.6780380504729,0.026580945,59.451052642494204,0.026721343,0.4468940994601065,0.03220665,3.0917199,-2.9226169505632544,0.032063916,1.00848476060864,0.034465786,16.028177,16.495733,15.378651,1.1170826,0.467556,0.6495266
345.6847047349468,0.049704768,59.450972808676376,0.047801487,0.3723518771679886,0.05965499,2.4159193,-2.0510792538041316,0.057702553,-1.2766125398189903,0.06342414,17.164078,18.088175,16.210335,1.87784,0.92409706,0.953743
345.6869941112496,0.05618926,59.449908383361034,0.055151958,0.1693253676895168,0.06716853,2.9902864,-2.7207796073198223,0.06543887,-1.2406334472256,0.0703163,17.443766,18.011864,16.67535,1.3365135,0.56809807,0.76841545
345.58629806445043,0.25646928,59.422780579544906,0.23439963,0.6654741813697015,0.31334785,2.2323792,-2.110304843083969,0.29597768,-0.7281008519932026,0.3135962,19.796375,20.71798,18.785707,1.932272,0.92160416,1.0106678
345.5888269920781,0.12889165,59.42503870547839,0.11662486,0.7219361258985347,0.14972112,1.9141641,1.7748499040288102,0.14317197,-0.7168903352583244,0.14543615,18.712858,19.534983,17.858908,1.676075,0.8221245,0.8539505
345.5935706480305,0.12057378,59.427681234954214,0.11642749,1.061086651411511,0.14386621,8.357713,8.315830145105977,0.13731036,0.8356585154032382,0.1457548,18.598007,19.533691,17.635063,1.8986282,0.9356842,0.96294403
345.5865240098048,0.15716165,59.430311241524095,0.1522527,0.5310150323164363,0.18555191,4.34773,-4.299859442712824,0.17622423,-0.6434007410578044,0.17895263,19.016233,20.108175,17.876707,2.2314682,1.0919418,1.1395264
345.60100867525875,0.12651736,59.43197940182548,0.12492478,0.21021700686160594,0.15320116,2.6977763,-2.51179835422507,0.14695224,-0.9843101296918559,0.15516195,18.820997,19.61437,17.960924,1.6534462,0.7933731,0.8600731
345.599433959168,1.1241552,59.439334605386826,1.2316576,,,,,,,,18.316887,19.297642,16.952776,2.3448658,0.98075485,1.364111
345.58047844570797,0.10085115,59.429863974878614,0.100839876,0.5096881910819816,0.1240724,4.8612266,-4.296539795672368,0.121002786,-2.274042576081307,0.13239704,18.449162,19.350153,17.222195,2.1279583,0.90099144,1.2269669
345.5980423670861,0.10732228,59.43880886008981,0.10701419,1.2473499858381212,0.13138935,3.242164,3.2016061463137038,0.12607111,0.5112184376113674,0.13283367,18.502909,19.845322,17.29282,2.5525017,1.342413,1.2100887
345.5865655488605,2.933783,59.42971894712978,3.0217974,,,,,,,,21.03201,21.958088,19.872355,2.0857334,0.9260788,1.1596546
345.59273754812915,2.4920857,59.43637847961228,1.411059,,,,,,,,20.943678,21.566767,19.84693,1.7198372,0.62308884,1.0967484
345.5900041638134,2.854617,59.4274961592989,1.9375955,,,,,,,,21.113007,21.78053,19.983433,1.7970982,0.66752434,1.1295738
345.6013867775495,2.3207216,59.43891468317839,1.8135679,,,,,,,,20.994621,22.395296,20.183737,2.2115593,1.4006748,0.8108845
345.59050412566125,0.02585907,59.43268541905828,0.025577016,0.3488296366724023,0.030784449,3.2176213,-2.5696645655343584,0.030815592,-1.9364687842098471,0.031560335,15.674606,16.03907,15.112816,0.9262543,0.3644638,0.56179047
345.57815294287144,0.010885167,59.427858585641964,0.010790157,0.5497068331227447,0.012859799,8.793147,-6.50756426057766,0.01296001,-5.913631753490013,0.013386453,11.096175,12.016641,10.157781,1.85886,0.92046547,0.93839455
345.58515513627447,0.019621989,59.426623961159734,0.01909817,0.4962018120886644,0.022980465,3.992408,-3.6851795041448088,0.023093505,-1.5358298347553312,0.02375581,15.207885,15.584717,14.640003,0.9447136,0.376832,0.5678816
345.5840774780803,0.051415242,59.42607322401209,0.049136072,0.33004931543297533,0.060644772,5.062378,-4.794200372995964,0.059192788,-1.6258262587884005,0.06201213,17.25672,17.628933,16.547483,1.0814495,0.37221336,0.70923615
345.5793788404549,0.027575087,59.42373757938114,0.024766637,0.4278919141068676,0.032096043,4.383041,-3.368257113810975,0.03325937,-2.8046196785824553,0.030681517,15.827377,16.223616,15.243785,0.97983074,0.39623833,0.5835924
345.58399490489734,0.07050267,59.42464163205187,0.06462052,0.2400637905210737,0.08169306,2.6727686,-2.637726046896727,0.07964836,0.43138538414345945,0.08115109,17.798822,18.572592,16.850937,1.7216549,0.7737694,0.9478855
345.5927647003926,0.25062725,59.43185072428867,0.2411355,0.7119127720428005,0.30882862,2.3118124,-1.9811790918369498,0.28863603,-1.1913883501121973,0.3026781,19.713032,20.525679,18.709627,1.8160515,0.81264687,1.0034046
345.61593932096736,0.20645435,59.445871149180306,0.19986536,0.07407633083675486,0.24882719,2.7113972,-1.5902613693907324,0.23483677,-2.1960745297159314,0.25303057,19.547447,20.636948,18.609926,2.0270214,1.0895004,0.937521
345.6289068582231,0.3794987,59.446021935822856,0.38028675,1.6229492193674933,0.47285646,1.2104881,0.26027611134535666,0.4421999,1.182174972203674,0.560914,20.324049,21.188095,19.409004,1.7790909,0.8640461,0.9150448
345.6167553421778,0.41232282,59.44295415248017,0.35968888,0.10751209144694321,0.4569521,2.5901675,-2.504974612404667,0.4945804,0.6588400082947476,0.48525375,20.289019,20.438614,18.73,1.7086143,0.14959526,1.5590191
345.6290225950023,0.39921388,59.44676960299174,0.37797767,0.4917061797778085,0.48328063,2.939598,-1.0226934176740876,0.4702783,-2.7559634583465407,0.48252952,20.15742,21.085003,19.196716,1.8882866,0.9275837,0.9607029
345.63148112589397,0.35874176,59.4397374456753,0.346069,0.5022859900719702,0.4277067,4.2217994,-2.9467927305605306,0.40348017,-3.0232435705401595,0.44870758,20.26923,21.339499,19.206131,2.1333675,1.0702686,1.0630989
345.6218572239095,0.9182245,59.43893606559934,0.8377565,0.5976176761215031,1.0735124,1.7590448,-1.702220638746416,1.044453,0.44348996307536903,1.0978476,20.754045,21.72924,19.70588,2.0233612,0.97519493,1.0481663
345.6325035745174,1.2707897,59.445266804758994,0.86708504,0.4119666039482463,1.1554416,4.8984194,-3.0617834322696713,1.530356,-3.8236099535857173,1.3817788,20.849323,21.412926,19.96964,1.443285,0.56360245,0.87968254
345.60996640155884,1.8446052,59.43595305441256,1.0306721,,,,,,,,20.9276,21.81665,19.611612,2.205038,0.88904953,1.3159885
345.6209646978854,14.641885,59.43531122471263,7.3558106,,,,,,,,21.099463,21.10568,19.748568,1.3571129,0.0062179565,1.3508949
345.626240922656,2.2065923,59.44644801672274,1.7212462,,,,,,,,21.125172,21.202522,19.680517,1.5220051,0.07735062,1.4446545
345.623589236477,0.14295998,59.44725534495748,0.13883962,1.0071598686219754,0.17152373,6.9647856,-6.959205645682266,0.16860807,0.2787375276056926,0.17962116,19.002907,20.210686,17.956465,2.254221,1.2077789,1.046442
345.61660157757666,0.019051304,59.442185137491386,0.018974522,0.5655709566927418,0.02258178,5.0586276,-4.9960829083069385,0.022923008,-0.7930135923781969,0.023615928,15.325756,15.729901,14.738932,0.99096966,0.40414524,0.5868244
345.5734397796244,0.27119708,59.43006722571962,0.26020232,0.49026778219565653,0.3146036,2.9326966,-2.486682887667226,0.33418253,-1.5547083079834678,0.3300382,19.68682,20.409317,18.510006,1.8993111,0.72249794,1.1768131
345.57256990875356,0.10444883,59.43555074984976,0.09947519,0.25051550494907193,0.12355421,5.0751657,-4.198278111309405,0.1250077,-2.8516254586585887,0.13036393,18.529284,19.64581,17.508307,2.1375027,1.1165257,1.020977
345.5827150674146,0.036315784,59.44666280057933,0.036381837,0.2592188364997563,0.04382202,4.1576796,-3.5477669646495404,0.041507713,-2.167867732216036,0.04306578,16.603498,17.13953,15.886898,1.2526321,0.5360317,0.7166004
345.5941792695726,0.07692167,59.447938409128994,0.07454161,0.21411704092819916,0.0919516,2.853453,-2.316383311805037,0.090106905,-1.6663019173128557,0.09472743,17.900816,18.740644,16.974976,1.7656689,0.8398285,0.9258404
345.6358732661097,9.720838,59.468868533442155,7.244595,,,,,,,,21.020855,21.478321,20.120071,1.3582497,0.45746613,0.90078354
345.59670197528004,0.3835171,59.44510444625016,0.4130929,0.7652418680818881,0.48820722,4.60706,0.7028797238305093,0.41948232,-4.553126768081884,0.47873756,20.089628,20.077282,18.616913,1.4603691,-0.012346268,1.4727154
345.5863854363403,0.32129478,59.44112536069647,0.32648918,0.2684677793997728,0.39902976,5.776172,-4.545754911222961,0.35801333,-3.5637451330010097,0.3924655,20.117529,21.35532,19.055891,2.299429,1.2377911,1.0616379
345.5723909753033,0.21995598,59.43469632674788,0.20464224,0.3448371121085245,0.25973296,5.065667,-4.190898958425931,0.26047376,-2.845584368073919,0.27693266,19.618866,21.02974,18.550495,2.4792442,1.4108734,1.0683708
345.58186711849135,1.438408,59.436166995301875,1.1393658,-0.9858893680189194,1.2742399,6.333653,-6.171419967042249,1.6037583,1.4243358354631286,1.4631035,20.746078,21.158218,19.628294,1.5299244,0.4121399,1.1177845
345.58486270177815,1.0219293,59.43445648467766,0.9719618,0.47209246341966504,1.2253275,7.2630763,-7.170263945379372,1.6032108,-1.157406297960581,1.5105591,20.83025,21.342957,19.671314,1.6716423,0.51270676,1.1589355
345.59387078373237,1.7994059,59.43812895454374,2.0309625,,,,,,,,21.020817,21.294535,19.743502,1.551033,0.27371788,1.2773151
345.57604462956925,16.260601,59.44180207192122,7.3075323,,,,,,,,21.19824,21.640722,19.917904,1.7228184,0.442482,1.2803364
345.5965966762545,3.9885082,59.446707944569106,2.5533378,,,,,,,,20.914219,22.345661,19.9437,2.4019604,1.4314423,0.9705181
345.581211168903,0.028409915,59.44392872739367,0.027556827,0.6477909918041016,0.03385131,7.0804176,4.734985945918519,0.03365663,-5.264240232918619,0.034775082,16.147282,16.719334,15.427818,1.2915154,0.572052,0.71946335
345.5948992845868,0.011596745,59.4445116651454,0.0110799605,0.3609849912597517,0.013471711,3.3894672,-2.7636071870970524,0.014054796,-1.9623872861830494,0.0141413575,13.985668,14.152448,13.69142,0.4610281,0.16677952,0.29424858
345.5868954103753,0.05758657,59.44044027777309,0.057201732,0.340181636993175,0.06948598,4.2189493,-3.303890206149346,0.067139745,-2.6237076323411226,0.07039889,17.522516,18.079117,16.837301,1.2418156,0.5566006,0.685215
345.5761410623137,0.07712882,59.43553750839144,0.071302794,0.7826255462402448,0.09189691,4.034738,-1.2222148485909603,0.09338368,-3.8451660650470196,0.09101003,17.938902,18.756657,17.084978,1.6716785,0.81775475,0.8539238
345.57740179639615,3.9476392,59.44474122332955,4.075902,,,,,,,,18.286274,18.773436,16.942036,1.8313999,0.48716164,1.3442383
345.60192440080874,0.1746787,59.442636483520474,0.16739146,0.32281954443037797,0.2143741,0.92636806,0.5358502489896437,0.20942608,-0.755660151092148,0.21346767,19.273464,20.383774,18.313225,2.070549,1.1103096,0.9602394
345.6131207359833,0.074850924,59.45935071075597,0.07192309,0.4929679286078596,0.090597376,10.5325775,-8.633723661540635,0.08605643,-6.032743733037028,0.09170914,17.8177,18.406841,17.013662,1.3931789,0.58914185,0.8040371
345.6079263088183,0.28072646,59.457339329688494,0.2647546,0.36995763879025695,0.342308,5.0906787,-3.8490808391774696,0.3110298,-3.3316042452695807,0.32727122,19.903921,21.018955,18.70723,2.3117256,1.1150341,1.1966915
345.61545562192833,0.23154894,59.45304367040866,0.2276283,0.10809441042684212,0.28101605,1.3786695,-1.3515823712391646,0.2621303,-0.27194634910937565,0.28386298,19.660458,20.623178,18.58248,2.040699,0.9627209,1.0779781
345.6483425607341,0.4450494,59.47102863316892,0.39979216,0.8456224017308953,0.5030564,1.1672091,-1.1427042525788542,0.5007841,-0.23791625526607074,0.56418675,20.33216,,,,,
345.60631671482747,0.4549921,59.45497991532351,0.45525056,-0.47948339947271734,0.5602502,1.8656604,1.6033779117029034,0.53055644,-0.9538700300225109,0.6246786,20.486935,21.215212,19.601574,1.6136379,0.7282772,0.8853607
345.6059496336559,0.4515885,59.44631876672788,0.4460362,-0.037860979981729465,0.5338318,2.774224,-2.7196367518256044,0.5210879,-0.5476264524425726,0.64229006,20.432165,20.674892,19.467236,1.2076569,0.24272728,0.9649296
