ra,ra_err,dec,dec_err,u,u_err,g,g_err,r,r_err,i,i_err,z,g_err1
345.368260055631,0.0133085909550449,59.5593238383617,0.0134854934610849,25.13175,1.475993,21.42684,0.06622051,19.86812,0.02581852,18.99838,0.01708024,18.3157,0.06622051
345.375041637282,0.0184671336613655,59.5517558745764,0.0178766945330355,24.51827,0.9341338,22.02497,0.3006601,20.24428,0.2950196,19.41115,0.221758,18.91739,0.3006601
345.369659233438,0.0433145499593217,59.5582222254019,0.0484830985845206,24.37017,1.483527,23.44088,4.267229,21.38725,4.796326,20.3754,2.325416,19.45998,4.267229
345.372175608087,0.0851683302152692,59.5562074187025,0.0857555570950156,24.68899,0.9572046,23.83321,0.4013713,21.99864,0.1361966,20.50863,0.04949339,19.67196,0.4013713
345.37013431923,0.0481373989315544,59.5511448135498,0.0527124212265979,25.06966,0.8664682,24.03455,0.4349266,21.46453,0.3597867,20.56321,0.1995723,19.92192,0.4349266
345.378460717564,0.137202353868962,59.5503437828938,0.144051886129404,26.04596,0.4652779,25.41344,0.6212363,22.49065,0.1807862,20.957,0.06587219,19.97308,0.6212363
345.372803230015,0.067571474056745,59.5526211784723,0.0771948360699657,25.29435,0.7811428,23.82751,0.4468832,22.36311,0.193448,21.03927,0.07282393,20.09867,0.4468832
345.373850946288,0.105862351316415,59.5571173041013,0.108565065120909,24.46106,0.9273568,23.66018,0.3217449,23.33302,0.9497718,21.45915,0.2053493,20.29157,0.3217449
345.378346922168,0.0974251108111119,59.5525868883067,0.118299487581531,22.87432,0.3742107,24.12289,0.4564005,22.68874,0.2106678,21.73364,0.1238933,20.21794,0.4564005
345.378942567683,0.0533550955275869,59.5486365860404,0.0587365259133509,24.3455,0.9095778,23.91135,0.3891698,21.76014,0.09490937,20.86912,0.06162099,20.25734,0.3891698
345.371101988931,0.098932899958496,59.5578092584809,0.103671313922768,23.82767,0.7596833,23.60933,0.3246337,22.2194,0.1688948,21.4497,0.1273798,20.74006,0.3246337
345.365459372068,0.163640803234294,59.5503801709055,0.150594331373855,25.06323,0.8692934,25.5915,0.5876397,24.31116,1.163731,22.06035,0.1778806,20.6343,0.5876397
345.380035002396,0.160350479744155,59.5551066511472,0.14594085830856,26.19989,0.4071295,24.98525,0.64272,22.42169,0.169604,21.50616,0.1081889,20.77222,0.64272
345.370830232802,0.119313449123302,59.5541291736427,0.0997011112399244,23.69941,0.6810555,24.89875,0.6348311,22.44855,0.1741834,21.47328,0.1072981,20.76072,0.6348311
345.36815676035,0.0012194896957727,59.5574798078621,0.00122235831515149,18.82458,0.02109037,16.86699,0.01333827,15.87682,0.004604144,15.4702,0.003930097,15.21109,0.01333827
345.369797077925,0.00203667133915095,59.5337826860531,0.00205003433699721,21.82274,0.1518796,19.3237,0.0167292,16.84078,0.005117353,15.51246,0.003838349,14.51575,0.0167292
345.362782897763,0.00225773688945503,59.536062434927,0.0022996814695734,19.67183,0.03218306,17.9077,0.01386845,16.99976,0.005553374,16.64676,0.005811658,16.43284,0.01386845
345.354154671748,0.00249095460365552,59.541702273354,0.0024992198676149,19.93456,0.0432189,18.22186,0.01687201,17.26946,0.01147484,16.84365,0.01263277,16.55268,0.01687201
345.355929454532,0.00847711228310567,59.5460612302318,0.0085223655887397,23.43189,1.015475,21.09964,1.536282,19.24152,0.4985564,18.32049,0.3105378,17.62287,1.536282
345.359764303483,0.0104859432018307,59.5359395170572,0.0105793397347522,24.87329,0.9127523,21.401,0.1974593,19.56346,0.1926564,18.51619,0.1591765,17.73448,0.1974593
345.344945144177,0.0117868335989721,59.5522764990712,0.0114122015383406,22.87346,0.824037,21.25915,0.05417085,19.78306,0.02183856,18.91291,0.01841534,18.1735,0.05417085
345.35020043559,0.038120392411777,59.5527418764484,0.0368259162682247,25.57634,9.335805,24.09362,125.8614,21.07545,13.41403,19.31478,3.014138,17.96681,125.8614
345.361389669512,0.0174183398429363,59.5341689039475,0.0183466810113234,23.62538,0.5322703,21.39923,0.1501326,20.23884,0.1196004,19.45971,0.08332867,18.93088,0.1501326
345.362759945389,0.03660935305947,59.5378902995655,0.0397493392185557,25.21341,0.813353,24.67805,0.595968,21.16791,0.09459389,20.06657,0.05401906,19.45786,0.595968
345.350482249277,0.101335131068039,59.5511156352713,0.084228696499381,25.45881,0.7332658,24.01265,0.459306,22.23606,0.1529698,21.018,0.07354087,20.23897,0.459306
345.352022805816,0.150023287995767,59.5509785486716,0.192326212341369,23.6125,0.9499472,24.43668,0.6793645,22.6807,0.2646301,21.2501,0.1066952,20.43929,0.6793645
345.357763812174,0.159648467213635,59.5382558101482,0.148565393232523,25.62173,0.7825418,22.75071,0.1743833,24.27029,0.4886777,23.75329,0.7888681,23.22182,0.1743833
345.366916008639,0.138648865522154,59.5351242507978,0.15837494579216,25.84736,0.8756941,24.95152,0.6368654,22.87085,0.2812422,21.86417,0.1520402,20.99349,0.6368654
345.352939415313,0.180367846599358,59.5440068677525,0.224367265406571,25.50415,0.7215068,23.08323,0.2046029,24.31547,0.6103633,22.23905,0.2094101,23.00328,0.2046029
345.349284435403,0.20704544937044,59.5480683112019,0.297216316027821,23.74932,0.3945912,23.22027,0.2302138,24.53084,0.748032,22.884,0.3653232,23.06561,0.2302138
345.449238174252,0.000999877950425429,59.5714623563146,0.000992560904752392,17.61467,0.01501057,15.83443,0.01316678,15.39411,0.004431071,15.22473,0.003747833,15.10215,0.01316678
345.45457447454,0.0201814301187463,59.5725372180196,0.0192112617006023,24.90372,0.9138436,21.8946,0.07395053,20.33636,0.02982634,19.4254,0.02067094,18.71032,0.07395053
345.445073185628,0.029069622840601,59.5729866890639,0.0286054308772321,24.72298,0.9416161,22.57608,0.1389364,20.85393,0.03953292,19.98596,0.02928211,19.14844,0.1389364
345.453354900091,0.0526720127346294,59.5733203732912,0.0437675712278422,25.00827,0.8889029,23.33839,0.2710204,21.37564,0.1091344,20.20663,0.099335,19.40692,0.2710204
345.451175618941,0.118523094385939,59.5730028018814,0.101976718249451,25.37724,0.7603244,24.43911,0.5657475,22.51599,0.1941751,20.85139,0.06358431,20.11779,0.5657475
345.451167279547,0.102345406416745,59.5697122234045,0.102638122548569,24.92474,0.9124562,24.50467,0.5660003,22.79902,0.2317553,21.7948,0.1576626,20.36724,0.5660003
345.384812417588,0.00145894838710903,59.5506798524784,0.00146730085190666,21.50684,0.1368989,18.50776,0.01442132,16.21339,0.004706599,15.03699,0.003696698,14.14203,0.01442132
345.388803206504,0.00145392617331791,59.5566912266578,0.0014635175641441,18.26875,0.01712532,16.81914,0.0133234,16.22159,0.00472421,15.99143,0.004075879,15.8567,0.0133234
345.387970550303,0.00315759797305147,59.5605183353622,0.00313681031433031,20.7164,0.06017827,18.70615,0.01482475,17.61813,0.006086059,17.1143,0.005213683,16.73154,0.01482475
345.385180689395,0.00612849949486826,59.5585213863848,0.0062479726871116,22.61467,0.2931586,19.92817,0.02018988,18.78208,0.009752432,18.35336,0.00891553,18.02185,0.02018988
345.387111911949,0.0226548328876096,59.5619103293792,0.0218935902855788,22.71691,1.024136,22.49304,0.1303764,20.45654,0.04736991,19.60345,0.03343472,18.98147,0.1303764
345.388575609885,0.0932333160788236,59.556039130605,0.0952748120103288,24.63402,10.13662,25.1146,42.92681,24.8027,46.88714,21.55327,9.791559,19.36982,42.92681
345.389722041672,0.0330035980656403,59.5530866796028,0.0401985962147062,25.36261,0.7627382,22.28865,0.1058077,20.75149,0.04190954,19.94855,0.03282668,19.44978,0.1058077
345.384721988079,0.179121558882199,59.5608741079877,0.171406027232916,24.6692,0.9385061,24.27533,0.687143,23.38278,0.3979133,21.17304,1.079653,20.4228,0.687143
345.387225843843,0.171763911307752,59.5544655276358,0.157673086788375,25.7701,0.8470927,25.55795,0.661872,22.83503,0.2661234,21.74556,0.1416343,21.75866,0.661872
345.387122642164,0.110782707505816,59.5521693551172,0.113342063497592,25.30346,0.7866949,25.48201,0.6124238,23.08976,0.3376592,21.59863,0.121039,20.74412,0.6124238
345.502629959169,0.00071118768459709,59.573214907762,0.000706898212574302,16.77216,0.01340754,15.20932,0.01312558,14.7069,0.004392436,14.51234,0.003883112,14.39806,0.01312558
345.503595820704,0.00422909451288371,59.5714004378199,0.00422301108134104,22.2764,0.2873876,19.58236,1.754401,18.20405,0.7707502,17.47194,0.4409635,16.94185,1.754401
345.507169526898,0.0216114743745085,59.5742034310922,0.0217795221371809,23.279,0.5249544,23.24231,0.2328352,20.52121,2.170328,19.59356,0.8774811,19.31259,0.2328352
345.499115204823,0.0220616374049404,59.5713027160028,0.0231370552689598,24.85612,1.022741,21.96578,0.09850556,20.51726,0.03955388,19.73958,0.02761633,19.17438,0.09850556
345.504035429024,0.112185219799039,59.5696184804897,0.0946247299386977,23.90377,0.8034921,24.04172,0.5201827,22.40377,0.2245488,21.16487,0.1187712,20.30458,0.5201827
345.502744171926,0.0624731130337014,59.5703980011903,0.0652339135613853,24.22972,0.9267349,24.72911,0.656508,21.97927,0.1201492,20.95951,0.07113807,20.33531,0.656508
345.501951066411,0.0873980825559767,59.5753095281393,0.111303429729621,24.66114,0.9654911,24.61875,1.000665,22.31787,0.180784,21.58968,0.1465876,20.60395,1.000665
345.514353279769,0.170644211479204,59.575995368601,0.184844659802647,24.64713,0.98256,24.83915,0.6397008,23.09229,0.3019939,21.88316,0.1512807,20.58273,0.6397008
345.510647548186,0.113218811278983,59.5752797341732,0.133802550087774,25.34436,0.7876906,25.04833,0.6583502,22.78638,0.2405562,21.36603,0.0982454,21.0988,0.6583502
345.429652771155,0.0880062724462514,59.5478990146784,0.0865058273766881,15.39813,0.01238458,14.10668,0.01314348,15.0268,0.03165296,14.97842,0.0236186,12.71469,0.01314348
345.446161973319,0.000619441877467687,59.5589157906626,0.000616598412298179,16.27014,0.01286677,14.99349,0.01311389,14.43678,0.004916073,14.18799,0.005296159,13.98506,0.01311389
345.44247487738,0.000847942871062496,59.5590104342043,0.000847783192421159,20.05237,0.05228236,16.88155,0.01503469,15.12516,0.01766868,14.28048,0.01021656,13.6382,0.01503469
345.401692590054,0.000921607450089828,59.5442242368537,0.000923715150355865,17.32554,0.01423204,15.78759,0.01327976,15.23464,0.004818432,15.01527,0.004594507,14.89974,0.01327976
345.426769059859,0.0880151033849078,59.5451403443764,0.0865115946977253,18.31734,0.01750472,16.35803,0.01339194,15.44345,0.004952029,15.06517,0.004546187,14.83818,0.01339194
345.441039420454,0.00138941060475984,59.5544058752881,0.0013781474301968,18.58897,0.01939425,16.86535,0.01333549,16.09079,0.004633831,15.7906,0.003951383,15.60934,0.01333549
345.430118241198,0.00143548774041956,59.5553163881958,0.00142054849895391,18.45373,0.01852038,16.93209,0.01335563,16.19879,0.004667161,15.89151,0.004008014,15.71633,0.01335563
345.40308987641,0.0019792463191707,59.5552175166801,0.00202663978564547,20.76266,0.06597529,18.16718,0.01399195,16.85491,0.005052068,16.33034,0.004473572,15.96098,0.01399195
345.401028689574,0.00196012884603488,59.5462593014014,0.0019604828638343,19.05877,0.02861803,17.53006,0.01358714,16.8089,0.005078522,16.48645,0.004423995,16.2971,0.01358714
345.430471317332,0.00226957304516055,59.54387952049,0.00225472179526488,20.29642,0.0538545,18.01021,0.02264471,17.09514,0.02197872,16.60285,0.02362464,16.21351,0.02264471
345.403943047022,0.0021816987366918,59.5437134804096,0.00217909909591749,20.63686,0.4001203,17.93766,0.05904482,17.02471,0.05912305,16.63754,0.03416265,16.38698,0.05904482
345.424005998425,0.00297534925477735,59.5515632813657,0.00294692755705385,21.36472,0.1125084,18.90824,0.01548809,17.5474,0.005982783,16.79078,0.004765816,16.22055,0.01548809
345.409359415431,0.00255534245639874,59.5528874047897,0.00254495257248677,20.45813,0.05522656,18.25851,0.01421564,17.32323,0.005614652,16.77085,0.004724722,16.31128,0.01421564
345.411181395996,0.00274857049387352,59.547768337413,0.00276481496257576,20.56646,0.05730197,18.40771,0.01434609,17.43653,0.005779194,17.02669,0.005086772,16.77783,0.01434609
345.420322222765,0.00332388466897603,59.5481569311057,0.003335233983568,21.40277,0.1210487,19.0303,0.01590158,17.79037,0.00641027,17.1145,0.005208395,16.61047,0.01590158
345.402733221754,0.00328168338720766,59.5493487591832,0.00329400221497517,22.40886,0.255637,19.41938,0.01699358,17.78639,0.00622464,17.04298,0.005094805,16.56486,0.01699358
345.435626293026,0.00326862397698423,59.5473587389301,0.0032710095017022,21.17049,0.1102299,19.02353,0.01627812,17.74182,0.006533232,17.07183,0.00535956,16.58313,0.01627812
345.395783583308,0.00331918722579174,59.5466527293489,0.00330227173600147,20.31268,0.04830966,18.61187,0.01723023,17.7599,0.01335235,17.39042,0.01964077,17.16324,0.01723023
345.418201096609,0.0040499139412312,59.5440167183616,0.00396911958764153,21.42815,0.1110571,19.39002,0.01654945,18.10118,0.007139845,17.39868,0.005730438,16.8633,0.01654945
345.424325215517,0.00409332353641888,59.5458508348606,0.00404608937955179,21.50613,0.1339425,19.3224,0.01873676,18.12507,0.009843076,17.46285,0.007777245,16.99941,0.01873676
345.416198948949,0.00420758718287395,59.5499628409555,0.00412372614402555,22.41378,0.3017687,19.65179,0.01862254,18.15707,0.007944173,17.56591,0.009288923,17.16175,0.01862254
345.391638081755,0.00489426212980871,59.5498540859452,0.00493251735128868,22.11958,0.211653,19.76923,0.01922154,18.43267,0.01132026,17.71434,0.01008272,17.15602,0.01922154
345.437383823185,0.00480623186363624,59.5629061898619,0.00483018154202487,21.95326,0.1728295,19.74912,0.01883694,18.42565,0.007980662,17.72885,0.006646737,17.16407,0.01883694
345.429657061258,0.0046381719082879,59.5444903858046,0.00446480543093881,21.47857,0.148968,19.50804,0.2110762,18.38349,0.1659132,17.79838,0.1830529,17.41125,0.2110762
345.432815112254,0.00499939415329558,59.5536330420656,0.00495896901503854,22.90458,0.2667673,19.91096,0.02260326,18.46306,0.008352536,17.85643,0.006961557,17.42299,0.02260326
345.45062292225,0.00984007328162204,59.5534076788914,0.0119715988484919,23.74433,0.7129155,20.83372,0.03525731,19.28461,0.0141582,17.87994,0.007242139,17.05772,0.03525731
345.415009553654,0.00502975405427386,59.5565383737365,0.00508204855425798,21.53604,0.1209307,19.5975,0.0178809,18.45345,0.008335465,17.94846,0.007373276,17.62376,0.0178809
345.428585746962,0.00507925044602169,59.5516537906707,0.00500639607665695,21.65981,0.1487273,19.54349,0.01815372,18.46231,0.008409837,18.00727,0.007565198,17.73147,0.01815372
345.429144062108,0.00513953258409277,59.5539879253923,0.00503241436900509,22.0027,0.1855413,19.60606,0.01902481,18.49238,0.009107619,18.0314,0.008321314,17.73737,0.01902481
345.43877309502,0.00671842728205875,59.5527497858263,0.00673613988102547,22.23368,0.2762348,20.17334,0.0228832,18.92019,0.01020453,18.28967,0.008786557,17.83202,0.0228832
345.436590653267,0.00595720224192792,59.5589442109058,0.00581422843761291,21.81891,0.1550798,19.72258,0.01869512,18.73024,0.009590765,18.33232,0.009530186,18.01743,0.01869512
345.395016948067,0.00972923306122252,59.5462227925204,0.0100253655220993,24.73136,1.240503,20.87725,0.4335487,19.51829,0.4419772,18.65586,0.2778012,18.05473,0.4335487
345.447202379676,0.0143889183258058,59.5507428266338,0.0146759727260468,23.64532,0.6644248,21.69095,0.06207914,19.97175,0.02052639,18.84431,0.01234313,18.20365,0.06207914
345.39042916642,0.0115407159142156,59.5478544944789,0.0119356552615755,23.90189,0.7427195,21.02399,0.07351983,19.72334,0.06924124,19.01094,0.06079317,18.56467,0.07351983
345.433266253401,0.0131091526707387,59.5635752766856,0.0128553742386748,23.20405,0.9405237,21.47651,0.05046433,19.79678,0.01782014,19.08351,0.01468394,18.53467,0.05046433
345.419196012513,0.0133595058641581,59.5535986299101,0.013523035035395,24.62542,0.9467677,21.31562,0.2938451,19.84995,0.1558759,19.18989,0.1588815,18.95548,0.2938451
345.414933728709,0.0569962775987515,59.5499827997341,0.0598630340300486,25.02814,0.8895349,25.11483,3.7253,21.86957,1.410843,20.23122,0.518003,19.7615,3.7253
345.450244392329,0.0197513323891852,59.5605624639173,0.0190214749640825,23.68457,0.8609185,21.94103,0.08781818,20.33237,0.03208376,19.50222,0.02526782,18.92751,0.08781818
345.405290455426,0.147227817779873,59.5561829012092,0.148369698433484,25.43975,0.7377458,25.1163,0.909943,22.9249,2.043997,19.86238,0.5572016,18.82409,0.909943
345.443455621966,0.0205183619125495,59.5651040655201,0.0212935303391264,25.75065,0.8393726,21.96749,0.0780327,20.44372,0.03188053,19.58054,0.02188024,18.82918,0.0780327
345.390333620495,0.0197734948753498,59.5460369588144,0.0203685533305961,24.73476,0.9421585,22.00017,0.1148008,20.43243,0.06949157,19.7267,0.09251729,19.2126,0.1148008
345.39159578666,0.022090959100473,59.5468595422175,0.0224413892454119,23.3762,0.5505741,21.83324,0.07938452,20.41563,0.03379906,19.59645,0.02333045,19.01185,0.07938452
345.414966201509,0.0217307691376508,59.543531426074,0.0223169573049038,23.07803,0.9690005,22.00321,0.07988656,20.44538,0.03084079,19.63664,0.02198775,19.23077,0.07988656
345.41447859467,0.0263216787670367,59.5486486976575,0.0253243801269825,25.0282,0.8896913,22.91135,0.1735376,20.76572,0.4434568,19.75286,0.2758524,19.04042,0.1735376
345.412191191351,0.0377000816716072,59.5548590772783,0.0359435418163302,24.33099,0.914794,23.47427,0.2660849,21.05839,0.05544582,19.88955,0.03140927,19.10229,0.2660849
345.442678684984,0.0291623483302349,59.5511665100544,0.0276099886002927,23.06337,0.4358115,22.46952,0.1295109,20.81389,0.0432591,20.05549,0.03216071,19.4878,0.1295109
345.426299348065,0.0973432471534748,59.5493695715028,0.0958880619202036,25.00541,23.79885,22.54385,28.87289,24.80257,1.956579,24.36196,2.744946,19.6588,28.87289
345.405173459469,0.044509316080841,59.5504361199212,0.0450896027394003,23.6109,0.6576075,23.03342,0.2258995,21.28239,0.08315556,20.17549,0.04299197,19.35613,0.2258995
345.440959911067,0.03900409035074,59.5642667835982,0.0398690097790147,25.07872,0.8704198,23.28931,0.2710601,21.22986,0.227443,20.26582,0.2752028,19.56685,0.2710601
345.411331326219,0.0389171821946225,59.5494279801361,0.0374125199847847,25.38313,0.7632042,22.96193,0.4154733,21.18371,0.1128596,20.24437,0.06179229,19.67889,0.4154733
345.432238325327,0.0492683194638666,59.5511419387476,0.0459652478994256,24.47734,1.027565,23.79708,0.5553642,21.37486,0.07156061,20.33348,0.04103184,19.94327,0.5553642
345.439709214786,0.0625837077497777,59.551739000563,0.0691643444556005,24.87507,0.9139707,23.86669,0.3835713,21.85967,0.1061802,20.46105,0.04395511,19.71463,0.3835713
345.447244405424,0.0398908096902817,59.5525249555067,0.0350663008041824,26.15214,0.9607592,22.85092,0.1679822,21.17129,0.05740117,20.46733,0.04434081,19.95897,0.1679822
345.402948031351,0.0654556196110977,59.5470848367794,0.067785321761448,23.67069,0.6518814,23.77553,0.353572,22.37866,0.1692979,21.16018,0.08456135,19.66358,0.353572
345.444323386292,0.0794171225782083,59.555784954297,0.0740017430734396,24.38688,0.5838125,23.85193,0.365696,21.91184,0.1101613,20.60533,0.04996277,19.96774,0.365696
345.391584630627,0.05746307019653,59.5476826127904,0.0568319979244395,24.56814,0.9474295,23.14242,0.2685912,21.58187,0.1307729,20.72399,0.09160174,19.93534,0.2685912
345.43453980542,0.107851055706404,59.5465357750751,0.112768346967656,25.02379,1.046616,25.2371,0.9574832,24.77149,0.5031576,21.42966,0.1461682,20.09386,0.9574832
345.440238114179,0.068232478671516,59.5612402895201,0.0604268940393338,24.29367,0.90369,23.5219,0.2958669,21.89474,0.1167159,20.8733,0.06849591,20.07025,0.2958669
345.443337645847,0.0802937575412227,59.5570786121637,0.0812198936968579,23.77055,0.643915,24.05461,0.3839217,22.53509,0.1999974,21.37836,2.185638,20.26196,0.3839217
345.41430539039,0.0867231843245263,59.5545789508585,0.0909108906865504,24.80447,0.9364403,24.30345,0.5127135,22.20027,0.1402681,20.95254,0.06675481,20.28123,0.5127135
345.451462197202,0.068114845019657,59.5591946870462,0.073276501858703,23.45351,0.4560408,23.93112,0.4253253,21.87043,0.1053669,20.8121,0.05949388,20.44989,0.4253253
345.432842883129,0.111125063645388,59.5588130056416,0.136859571014291,25.50752,0.7233813,24.54285,0.8904805,22.62233,0.2155335,21.37183,0.09562241,20.52119,0.8904805
345.422234363975,0.12299887941574,59.5529337457665,0.139003166613754,25.23562,0.8187372,25.18085,0.6507829,22.71038,0.2183179,21.56005,0.1132861,21.03649,0.6507829
345.43276223295,0.129898219438786,59.5500007346611,0.124011111057303,25.32858,0.7829448,24.90264,0.4580846,23.80932,0.4828566,21.58332,0.1301142,21.84667,0.4580846
345.431746655546,0.286416325800376,59.5455689429274,0.162703743261104,23.60111,39.31559,24.41922,209.4752,24.38519,61.11338,22.21998,22.00273,22.93044,209.4752
345.405896537823,0.106894223513633,59.5478475086309,0.111072466904424,24.46221,1.197753,24.62043,0.8632888,23.48768,0.6966748,21.5711,0.1633203,21.44223,0.8632888
345.413542879864,0.123575492131106,59.54580218324,0.12068751058603,24.03792,1.190107,24.82093,0.629126,22.68097,0.212263,21.45948,0.1033819,20.66853,0.629126
345.442761674874,0.150559877109302,59.5621160469845,0.146838848558758,25.59237,0.7681549,25.50232,0.6139107,25.1773,0.716531,22.0162,0.1791401,21.60243,0.6139107
345.459934556598,0.0878766572931158,59.551518134548,0.08674941438289,14.81011,0.01225046,13.18124,0.0004870193,12.87242,0.0004845245,15.60449,0.008863505,12.71619,0.0004870193
345.467124492297,0.0878899622128451,59.5556096371862,0.0867662982081589,17.24339,0.01423427,15.74788,0.01325431,15.14702,0.00471056,14.89265,0.004228972,14.77076,0.01325431
345.468644585768,0.00151239011502144,59.5461819520165,0.00150290559438531,18.85537,0.0214673,17.12204,0.01341317,16.30561,0.004713839,15.95886,0.004037342,15.76543,0.01341317
345.469463983331,0.00238345325309847,59.5576972466235,0.00236256839874409,19.76107,0.04118951,18.00401,0.01498705,17.18995,0.008996662,16.84746,0.009866395,16.63133,0.01498705
345.490206579396,0.00286566710312176,59.5482459125726,0.00283702397690176,20.55236,0.056346,18.39508,0.01435322,17.52769,0.005923664,17.06025,0.00510993,16.69669,0.01435322
345.469366228171,0.00386572579198222,59.5504393666373,0.00381920975546765,21.20824,0.09449509,19.20084,0.01626255,18.03315,0.008221017,17.41505,0.01873884,16.99663,0.01626255
345.452617122279,0.00422746068209138,59.5492145369947,0.00413512505575723,21.30464,0.1326243,19.10602,0.01641794,18.18046,0.007742576,17.8095,0.007083345,17.53809,0.01641794
345.473278714374,0.00577944955346905,59.5460620663536,0.00542801324140607,23.12633,0.4040144,20.22109,0.04309529,18.58363,0.02209494,17.88657,0.01337909,17.43711,0.04309529
345.471327037604,0.00676510382135733,59.5575484730038,0.00635649526325359,22.98189,0.5317522,20.22528,0.2211955,18.81889,0.2621753,18.10367,0.1877619,17.63208,0.2211955
345.47211366824,0.0887949526437918,59.5513495215375,0.0880021988905392,23.18262,0.4478011,19.81989,0.5251496,18.70151,0.2415273,18.23133,0.1722429,18.0079,0.5251496
345.468456336515,0.0888660551921609,59.5510550339507,0.0878766517737039,24.44291,0.943862,21.37683,0.05970761,20.99795,1.083781,18.84883,0.1959531,18.32129,0.05970761
345.466891478624,0.0913483148916809,59.5504588890782,0.0915580989053724,24.56387,0.951733,22.00541,0.07880642,20.7803,0.03951677,20.02464,0.03110806,19.01414,0.07880642
345.475194780468,0.0119142944655693,59.5546233451516,0.0120875316759324,24.03782,0.5702155,21.01889,0.03893472,19.72571,0.01829901,19.06565,0.01474067,18.56186,0.03893472
345.479224264498,0.0135150739985338,59.5519325234949,0.0138701134905061,24.15424,0.576829,21.71884,0.06480381,19.89317,0.02070189,19.07762,0.0147024,18.7768,0.06480381
345.478314698109,0.0287612739623546,59.5535046857501,0.0277656680229385,24.96601,0.905181,23.59762,0.3115487,20.81525,0.04548954,19.61729,0.0224168,19.08858,0.3115487
345.472010394639,0.0919047749053915,59.5520586649324,0.0913519499157295,24.87217,0.9269023,23.31945,0.2865883,22.6499,0.2088492,21.47786,0.1514822,19.22321,0.2865883
345.468216438467,0.0458226631354281,59.556213689636,0.0458626823628933,25.21626,1.341711,22.69548,1.122107,21.41062,0.6388891,20.16178,0.2450746,19.41392,1.122107
345.456055113198,0.0273720424663349,59.5558198358073,0.0278648364610149,25.18115,1.09332,22.24499,0.1091223,20.74629,0.04343721,20.00438,0.03526367,19.7243,0.1091223
345.47026371162,0.0199434536200378,59.5579680690637,0.0196395333028498,23.90425,0.9665565,21.30054,0.1263553,20.32921,0.1876176,19.90268,0.23153,22.82713,0.1263553
345.474254461669,0.0280083443639815,59.5477228582909,0.0248416077164114,24.39231,0.9455704,22.27825,0.1047587,20.79164,0.04882548,20.07206,0.03675722,19.71688,0.1047587
345.486335052509,0.0416560401424102,59.549834061268,0.0362184153512436,23.8663,0.7750539,23.28659,0.2515265,21.17902,0.05942254,20.09901,0.03507183,19.36304,0.2515265
345.463885636064,0.156703704934356,59.5542861926849,0.13957259605315,24.54034,0.9477804,23.21633,0.2224882,21.95322,0.1015022,20.85665,0.06465036,20.84753,0.2224882
345.467106427872,0.096720258796409,59.5531593621218,0.0987929480688391,25.18168,0.8426743,23.69106,0.3733018,22.48637,0.1871061,21.46363,0.1089531,19.74553,0.3733018
345.480892089289,0.0553971366883993,59.5497829813496,0.0489770825179993,24.39503,0.9257463,23.28927,0.2474237,21.55095,0.08330718,20.51868,0.05340332,22.82763,0.2474237
345.486995785642,0.0476344461828002,59.547681352042,0.0456353853918767,24.8703,0.9272928,24.16579,0.3309336,21.53028,0.08488213,20.51946,0.04892077,20.16974,0.3309336
345.465822280862,0.0629862171162173,59.5570065303233,0.0755683246503708,24.80097,7.842739,22.88507,10.41375,21.73305,5.867316,20.5603,1.99541,22.82788,10.41375
345.463345591191,0.062589888834969,59.5484688293683,0.0585687544234461,24.23793,0.8975195,23.91022,0.4016497,21.62382,0.0898819,20.57462,0.04882546,20.30392,0.4016497
345.472473613682,0.0984719605232571,59.5535449458519,0.0983916993658524,25.17064,0.8438159,25.14658,0.6578256,22.79157,0.2329077,20.70238,0.06129073,20.26426,0.6578256
345.452429836823,0.139326507574341,59.5501585322729,0.154503029003114,25.24883,1.118845,24.13344,7.124166,22.60073,4.364393,21.22752,1.94066,20.24235,7.124166
345.457393813026,0.166932376932774,59.5551935778788,0.140074713895598,24.10456,0.9480692,24.2905,0.5063055,24.32488,0.598475,21.22134,0.1075372,20.72822,0.5063055
345.482621059893,0.0711716109956523,59.5524726399853,0.0700192473944738,25.39198,0.7566915,24.46717,0.5393499,22.14715,0.134022,21.16457,0.08685114,20.88389,0.5393499
345.46719775331,0.127439709202103,59.5488221434936,0.144408228190585,24.42549,0.9439425,24.34395,0.5527759,23.92131,1.547888,21.79598,0.1436267,21.38863,0.5527759
345.482683075508,0.104084534204391,59.5501113986607,0.105883734208774,24.18439,0.8774868,24.37998,0.6590318,24.01035,1.006861,21.60404,0.1459628,21.38407,0.6590318
345.460990828712,0.315692962795879,59.554645248691,0.225358268649058,25.03723,0.9649059,24.61875,0.5950295,24.96827,1.134093,22.66283,0.3765759,22.98807,0.5950295
345.477612191806,0.111128835903336,59.5475356142157,0.116160798938752,23.63871,0.8253298,24.90565,0.6480253,22.94956,0.2139877,21.83328,0.1437871,22.14793,0.6480253
345.471960282611,0.137930014801409,59.5548135696953,0.13050874360995,23.66086,0.6724488,25.53148,0.6122989,24.99452,0.7367039,22.10093,0.2299311,22.16549,0.6122989
345.491527199581,0.00084390942167912,59.5596945403811,0.000833837619225748,17.59758,0.01499991,15.83309,0.01319343,15.05525,0.004574374,14.7679,0.00400161,14.61715,0.01319343
345.479411541876,0.00183392029855634,59.5576489378822,0.00181719352733957,19.37512,0.02720055,17.51134,0.01355605,16.69712,0.005153244,16.23594,0.004482277,15.84649,0.01355605
